Product_ID,Brand,Model,Country,Price_USD,Rating,Num_Reviews,RAM_GB,Storage_GB,Battery_mAh,Camera_MP,Screen_Size_inch,Weight_g,Processor_Score,Release_Year,5G_Support,Wireless_Charging,Fast_Charging,Water_Resistant,Engagement_Score
MOB_01020,LG,LG A7,South Korea,209.61,3.19,459,3,32,4500.0,12.0,5.5,241.0,2,2022,0,0,1,0,43.59
MOB_00510,Oppo,Oppo Neo5,China,408.21,,262,4,64,5000.0,16.0,6.3,186.0,4,2022,1,0,1,0,55.29
MOB_00112,Samsung,Samsung Ultra13,South Korea,1089.43,4.47,396,8,1024,5500.0,108.0,6.7,243.0,9,2023,1,0,1,1,62.95
MOB_00227,Xiaomi,Xiaomi Neo6,China,268.35,,1202,6,256,4000.0,16.0,6.3,192.0,4,2020,0,0,1,0,61.19
MOB_01003,Asus,Asus X15,Taiwan,863.82,3.04,4485,6,128,,108.0,6.7,179.0,9,2020,1,1,1,1,91.52
MOB_00852,Sony,Sony Pro17,Japan,,4.05,1372,6,512,4500.0,48.0,6.5,197.0,8,2022,1,1,1,0,80.02
MOB_00104,Samsung,Samsung M17,South Korea,451.36,3.71,93,6,128,,64.0,6.3,160.0,4,2021,1,0,1,1,59.15
MOB_00422,Huawei,Huawei Lite7,China,,3.35,502,8,256,5000.0,64.0,6.5,230.0,6,2021,1,1,0,1,57.18
MOB_00420,Huawei,Huawei X19,China,218.76,3.59,3248,4,32,3000.0,8.0,6.3,184.0,3,2024,0,0,1,0,85.26
MOB_00968,Asus,Asus Plus9,Taiwan,533.63,4.86,2555,12,512,5000.0,48.0,6.5,162.0,6,2024,1,1,1,1,90.94
MOB_00625,Realme,Realme X17,China,244.16,3.29,1429,3,128,4500.0,16.0,5.5,212.0,2,2019,0,0,0,0,55.86
MOB_00587,Vivo,Vivo Lite3,China,338.1,3.54,4125,6,128,5000.0,64.0,6.3,190.0,6,2022,0,0,1,0,94.04
MOB_01069,LG,LG Ultra5,South Korea,226.48,3.24,1383,6,64,3500.0,32.0,6.0,155.0,4,2023,0,0,1,0,70.18
MOB_00920,Sony,Sony Ultra18,Japan,463.95,3.49,2530,4,256,3500.0,32.0,6.5,157.0,5,2020,1,0,1,1,76.61
MOB_00673,Realme,Realme Lite10,China,427.45,3.88,1987,4,64,4500.0,16.0,6.5,156.0,6,2022,1,0,1,1,70.65
MOB_00120,Samsung,Samsung M20,South Korea,1230.53,3.94,2530,12,256,5000.0,64.0,6.8,228.0,10,2019,1,0,1,0,88.66
MOB_00054,Apple,Apple M19,USA,1250.94,4.95,708,16,512,5000.0,200.0,6.7,226.0,8,2022,1,1,0,0,82.2
MOB_00152,Samsung,Samsung A5,South Korea,749.09,4.1,1896,8,256,4000.0,108.0,6.3,188.0,7,2025,1,0,1,1,83.51
MOB_00404,Huawei,Huawei Max3,China,584.6,3.89,1078,8,256,4000.0,64.0,6.7,167.0,6,2019,1,0,1,1,66.74
MOB_00466,Huawei,Huawei S4,China,1181.11,3.98,4017,12,1024,4000.0,48.0,6.5,246.0,9,2019,0,0,1,1,100.0
MOB_00208,Xiaomi,Xiaomi Neo19,China,720.04,3.93,3791,8,256,4500.0,32.0,6.7,151.0,8,2020,1,1,1,0,93.12
MOB_01143,HTC,HTC Neo6,Taiwan,607.85,3.61,4399,6,256,4500.0,108.0,6.3,196.0,6,2022,1,0,0,1,100.0
MOB_00659,Realme,Realme Neo18,China,437.47,,2270,6,64,4500.0,48.0,6.5,227.0,4,2019,0,0,1,1,67.22
MOB_01174,HTC,HTC Neo1,Taiwan,273.91,3.31,2686,6,64,5000.0,16.0,6.5,208.0,5,2024,0,0,1,0,72.2
MOB_00233,Xiaomi,Xiaomi X16,China,685.53,3.76,260,12,512,4500.0,48.0,6.3,176.0,7,2024,1,0,1,1,57.9
MOB_00009,Apple,Apple A6,USA,,3.79,2836,16,256,4000.0,108.0,6.8,164.0,9,2022,0,0,1,1,86.78
MOB_00160,Samsung,Samsung X3,South Korea,852.44,3.93,839,12,512,4500.0,48.0,6.3,217.0,7,2020,0,1,1,0,66.69
MOB_00037,Apple,Apple S5,USA,1302.78,4.19,2285,12,1024,4500.0,200.0,6.5,205.0,9,2019,1,1,1,1,93.52
MOB_00453,Huawei,Huawei Pro13,China,,3.88,3671,8,256,,48.0,6.7,193.0,6,2024,1,0,1,0,95.14
MOB_00652,Realme,Realme Neo17,China,491.99,3.43,4305,8,64,4000.0,48.0,6.1,250.0,6,2024,1,0,1,1,90.72
MOB_00254,Xiaomi,Xiaomi Max19,China,730.35,3.56,4044,8,128,4500.0,48.0,6.3,192.0,7,2021,1,0,1,1,89.52
MOB_00304,OnePlus,OnePlus M6,China,839.25,3.49,3729,12,512,4500.0,32.0,6.3,,9,2025,1,0,1,0,83.42
MOB_00897,Sony,Sony X9,Japan,985.8,4.14,4261,12,256,4500.0,108.0,6.7,219.0,8,2024,1,1,1,1,100.0
MOB_01110,HTC,HTC X8,Taiwan,452.97,4.34,2238,4,128,4500.0,64.0,6.5,168.0,5,2025,1,0,0,1,86.24
MOB_00881,Sony,Sony Ultra12,Japan,1045.34,4.86,3877,16,1024,4500.0,200.0,6.5,225.0,9,2021,1,1,1,1,100.0
MOB_00572,Vivo,Vivo Pro15,China,289.56,3.44,3852,8,256,3500.0,64.0,6.3,204.0,4,2021,0,0,1,0,90.75
MOB_00624,Realme,Realme Neo5,China,238.5,3.21,3421,4,128,4500.0,16.0,6.3,246.0,2,2019,0,0,1,0,78.51
MOB_00346,Google,Google Max6,USA,909.52,4.06,2369,8,1024,5500.0,64.0,6.8,191.0,9,2024,1,0,1,0,90.39
MOB_01091,LG,LG Ultra14,South Korea,219.8,3.12,4962,3,128,,32.0,6.3,199.0,5,2020,0,0,1,0,94.63
MOB_01034,LG,LG Lite3,South Korea,353.75,2.52,4385,4,128,4000.0,48.0,6.1,212.0,7,2023,1,0,1,0,80.98
MOB_00263,OnePlus,OnePlus Pro1,China,628.38,3.49,1481,8,256,4500.0,32.0,6.3,155.0,8,2021,1,1,1,0,58.14
MOB_00611,Vivo,Vivo Ultra10,China,,2.72,1954,3,128,4500.0,32.0,6.3,214.0,2,2020,0,0,0,0,61.89
MOB_00298,OnePlus,OnePlus Max16,China,650.56,4.22,2006,6,256,4500.0,32.0,6.7,228.0,7,2025,1,1,1,1,80.81
MOB_00990,Asus,Asus Pro13,Taiwan,776.79,,1865,6,128,4000.0,108.0,6.3,241.0,8,2019,1,1,1,1,73.04
MOB_00415,Huawei,Huawei Neo8,China,970.5,4.03,136,16,512,4500.0,108.0,6.8,236.0,8,2025,0,1,1,1,60.4
MOB_00151,Samsung,Samsung Neo14,South Korea,367.05,3.17,4110,8,256,4000.0,64.0,6.5,156.0,6,2024,1,0,1,0,85.85
MOB_00946,Asus,Asus Pro12,Taiwan,524.75,4.02,1232,6,256,4000.0,108.0,6.3,202.0,6,2023,1,1,1,0,72.65
MOB_00473,Oppo,Oppo M19,China,232.36,3.94,1957,3,64,3500.0,32.0,5.5,204.0,5,2021,0,0,1,0,73.32
MOB_00953,Asus,Asus Ultra8,Taiwan,864.89,3.76,2854,8,512,,32.0,6.7,247.0,8,2019,1,1,0,1,87.18
MOB_00988,Asus,Asus A1,Taiwan,994.6,4.19,780,12,1024,4000.0,48.0,6.5,189.0,10,2024,1,1,1,1,68.71
MOB_00779,Nokia,Nokia A7,Finland,271.05,3.87,1190,4,256,5000.0,48.0,6.5,237.0,5,2021,0,0,1,0,65.93
MOB_00641,Realme,Realme Pro6,China,317.4,3.55,2779,4,128,4500.0,64.0,6.1,169.0,5,2025,1,0,1,0,80.28
MOB_00863,Sony,Sony Pro10,Japan,730.48,3.43,4345,6,256,5000.0,48.0,6.3,241.0,9,2019,1,0,1,1,100.0
MOB_01138,HTC,HTC X14,Taiwan,655.46,3.37,2852,12,128,4000.0,48.0,6.3,170.0,7,2022,1,1,1,1,73.64
MOB_00551,Vivo,Vivo Max6,China,585.13,4.2,247,6,256,4500.0,48.0,6.5,217.0,8,2022,1,0,0,0,50.99
MOB_00929,Asus,Asus Pro13,Taiwan,817.31,4.36,925,6,512,5000.0,108.0,6.5,159.0,7,2020,1,1,1,1,73.4
MOB_00489,Oppo,Oppo Pro16,China,479.91,3.32,2284,6,128,3500.0,32.0,6.1,167.0,4,2021,1,0,1,1,60.52
MOB_01089,LG,LG X7,South Korea,299.82,2.86,1292,8,256,4500.0,48.0,6.1,152.0,6,2025,0,0,1,0,56.74
MOB_00147,Samsung,Samsung Pro1,South Korea,388.27,3.26,1512,8,256,4000.0,48.0,6.1,218.0,7,2023,0,0,1,0,68.27
MOB_00403,Huawei,Huawei Plus18,China,435.24,3.33,3185,8,256,5000.0,48.0,6.5,201.0,7,2022,1,0,1,1,80.25
MOB_00955,Asus,Asus Neo18,Taiwan,436.41,3.02,2949,8,64,3500.0,32.0,6.5,217.0,5,2023,1,0,1,1,75.5
MOB_01133,HTC,HTC X18,Taiwan,607.21,4.07,469,12,256,4000.0,64.0,6.7,213.0,7,2023,1,0,1,0,71.7
MOB_00660,Realme,Realme Lite2,China,343.09,3.26,4257,6,128,4000.0,48.0,6.1,241.0,5,2024,0,0,1,0,90.54
MOB_00464,Huawei,Huawei S12,China,540.31,3.58,1861,6,128,4000.0,48.0,6.7,174.0,6,2022,1,0,1,1,74.2
MOB_00187,Samsung,Samsung A6,South Korea,1247.15,4.78,1190,16,1024,5500.0,64.0,6.8,250.0,8,2025,1,0,1,0,88.4
MOB_00609,Vivo,Vivo Ultra18,China,395.62,3.23,601,4,256,4500.0,48.0,6.1,177.0,7,2021,1,0,1,0,55.85
MOB_00144,Samsung,Samsung M2,South Korea,660.93,3.74,4827,12,256,4000.0,48.0,6.7,212.0,6,2023,1,0,1,1,100.0
MOB_00752,Motorola,Motorola Lite9,USA,555.82,3.47,4371,8,128,4500.0,32.0,6.7,155.0,8,2024,0,1,1,1,95.74
MOB_00982,Asus,Asus Max20,Taiwan,569.33,4.01,1462,6,512,5000.0,64.0,6.3,174.0,9,2020,1,1,0,1,78.0
MOB_00198,Xiaomi,Xiaomi Plus16,China,540.65,4.27,2521,12,512,4500.0,32.0,6.7,176.0,7,2024,1,1,1,1,86.91
MOB_00884,Sony,Sony M5,Japan,475.5,4.37,4245,6,128,5000.0,16.0,6.1,171.0,6,2023,1,0,1,0,100.0
MOB_00280,OnePlus,OnePlus M18,China,593.78,3.96,2108,12,256,5000.0,32.0,6.3,175.0,9,2025,1,1,1,1,78.38
MOB_00294,OnePlus,OnePlus X6,China,542.57,3.62,2739,6,128,4500.0,108.0,6.5,,8,2024,1,1,1,1,77.44
MOB_01097,HTC,HTC Ultra20,Taiwan,462.63,4.31,3620,6,128,4000.0,48.0,6.1,185.0,5,2020,1,0,1,0,94.03
MOB_00401,Huawei,Huawei X12,China,652.97,4.18,1734,8,256,5000.0,108.0,6.3,237.0,8,2021,1,1,1,1,77.46
MOB_00123,Samsung,Samsung Ultra2,South Korea,1247.63,3.72,3085,12,1024,5000.0,200.0,6.5,215.0,10,2019,1,1,1,0,84.98
MOB_00203,Xiaomi,Xiaomi Neo5,China,158.23,3.02,2890,3,128,3000.0,12.0,6.0,216.0,4,2020,0,0,0,0,77.31
MOB_00836,Nokia,Nokia Pro19,Finland,172.57,3.1,4879,4,128,3500.0,12.0,6.3,215.0,2,2020,0,0,0,0,93.46
MOB_00247,Xiaomi,Xiaomi M4,China,673.31,3.83,3134,8,512,5000.0,64.0,6.5,,9,2021,1,1,1,1,84.48
MOB_01148,HTC,HTC Plus16,Taiwan,435.16,3.17,4225,8,256,4000.0,32.0,6.5,180.0,7,2019,1,0,1,1,92.41
MOB_00385,Google,Google Plus11,USA,627.21,3.55,982,6,256,,,6.3,237.0,8,2021,1,1,1,1,72.13
MOB_00855,Sony,Sony Lite14,Japan,536.0,3.75,241,12,256,4500.0,108.0,6.7,188.0,8,2022,1,0,1,1,53.79
MOB_00220,Xiaomi,Xiaomi Lite2,China,793.11,3.12,4683,12,256,4500.0,108.0,6.5,214.0,8,2022,1,0,1,0,93.35
MOB_00642,Realme,Realme X3,China,449.87,3.78,4538,8,128,4500.0,32.0,6.1,200.0,6,2022,1,0,1,1,100.0
MOB_00002,Apple,Apple Lite5,USA,859.07,4.06,3729,12,512,5000.0,108.0,6.3,225.0,8,2025,1,1,1,1,100.0
MOB_00113,Samsung,Samsung Pro20,South Korea,699.64,3.61,3639,12,512,4000.0,32.0,6.3,154.0,7,2019,1,1,1,1,95.98
MOB_00699,Motorola,Motorola Ultra19,USA,505.36,3.26,1250,12,128,4000.0,48.0,6.7,190.0,7,2022,1,1,1,1,56.54
MOB_00952,Asus,Asus Lite11,Taiwan,616.47,4.27,3653,6,256,5000.0,64.0,6.7,165.0,8,2024,1,1,1,1,100.0
MOB_00309,OnePlus,OnePlus Neo20,China,659.88,3.84,3017,8,512,4000.0,64.0,6.5,,7,2022,1,0,1,1,91.4
MOB_00442,Huawei,Huawei Pro10,China,1176.42,4.0,3853,12,256,5500.0,64.0,6.7,240.0,10,2019,1,0,1,1,100.0
MOB_00664,Realme,Realme A20,China,291.92,3.12,4427,8,64,3500.0,64.0,6.5,245.0,6,2020,0,0,1,0,90.35
MOB_01104,HTC,HTC Plus14,Taiwan,257.77,4.09,245,6,128,5000.0,,6.3,190.0,7,2020,0,0,1,0,65.58
MOB_00318,OnePlus,OnePlus Max16,China,800.08,3.4,2207,8,256,5000.0,32.0,6.7,181.0,8,2019,1,1,1,1,64.8
MOB_00649,Realme,Realme X18,China,254.43,3.87,4453,4,64,4500.0,16.0,6.5,173.0,7,2025,0,0,1,0,100.0
MOB_00710,Motorola,Motorola Lite7,USA,281.35,4.11,4486,6,64,4000.0,48.0,6.1,163.0,4,2020,0,0,1,0,100.0
MOB_00973,Asus,Asus Plus11,Taiwan,588.63,4.05,2192,12,512,4500.0,108.0,6.7,240.0,8,2025,1,1,1,1,80.82
MOB_00628,Realme,Realme Neo1,China,188.22,3.69,3144,6,32,3000.0,16.0,5.5,165.0,4,2019,0,0,0,0,80.74
MOB_00633,Realme,Realme S4,China,371.82,3.57,4019,4,256,4500.0,64.0,6.1,201.0,4,2021,1,0,1,0,86.67
MOB_00211,Xiaomi,Xiaomi X5,China,748.83,4.62,745,12,256,5000.0,64.0,6.5,224.0,6,2023,0,1,0,1,85.53
MOB_01115,HTC,HTC Neo14,Taiwan,676.05,3.05,1881,8,256,4000.0,48.0,6.7,250.0,7,2020,1,0,0,1,69.6
MOB_00796,Nokia,Nokia Neo4,Finland,99.82,2.77,3116,4,32,3000.0,8.0,6.0,227.0,2,2020,0,0,0,0,58.1
MOB_00646,Realme,Realme Max13,China,357.69,3.66,1023,4,256,5000.0,32.0,6.1,180.0,7,2022,1,0,1,0,77.59
MOB_01013,LG,LG M14,South Korea,222.13,1.99,730,6,32,4000.0,16.0,6.3,195.0,5,2019,0,0,1,0,38.07
MOB_00557,Vivo,Vivo X4,China,461.0,3.85,4230,8,128,4500.0,32.0,6.5,186.0,4,2020,1,0,1,1,100.0
MOB_00682,Realme,Realme Ultra16,China,402.27,3.55,2118,4,64,4000.0,64.0,6.5,247.0,6,2021,1,0,1,1,69.56
MOB_00578,Vivo,Vivo X6,China,612.38,4.46,1796,12,128,5000.0,48.0,6.5,180.0,9,2024,1,1,1,1,89.91
MOB_00525,Oppo,Oppo X1,China,557.15,,570,12,128,4500.0,64.0,6.7,184.0,9,2022,0,1,1,1,78.45
MOB_01060,LG,LG A13,South Korea,487.72,2.48,1907,8,64,4500.0,32.0,6.5,237.0,6,2022,0,0,1,1,55.31
MOB_00541,Oppo,Oppo S3,China,458.23,3.36,3537,4,128,5000.0,16.0,6.1,202.0,4,2019,0,0,1,1,84.02
MOB_00749,Motorola,Motorola A9,USA,206.89,4.02,2373,6,64,3500.0,8.0,6.0,227.0,3,2023,0,0,1,0,90.07
MOB_01118,HTC,HTC Ultra5,Taiwan,505.29,3.32,3137,6,256,4000.0,64.0,6.7,160.0,6,2019,0,1,1,1,84.82
MOB_00485,Oppo,Oppo A6,China,413.55,3.48,4473,6,64,4500.0,48.0,6.3,190.0,5,2022,1,0,1,1,89.78
MOB_00096,Apple,Apple Max11,USA,1331.38,4.02,4620,16,512,4000.0,108.0,6.5,236.0,9,2021,1,1,1,1,100.0
MOB_01021,LG,LG Plus9,South Korea,459.43,3.22,2409,4,256,5000.0,32.0,6.3,243.0,4,2022,0,0,0,0,70.34
MOB_00564,Vivo,Vivo A9,China,495.92,3.62,1100,8,256,4000.0,16.0,6.5,245.0,4,2020,1,0,1,0,61.53
MOB_00743,Motorola,Motorola Plus3,USA,563.29,3.89,4242,6,512,4000.0,32.0,6.7,247.0,7,2020,1,0,1,1,100.0
MOB_00864,Sony,Sony Pro7,Japan,891.03,3.59,825,6,512,,108.0,6.5,157.0,9,2023,0,1,1,0,66.14
MOB_00892,Sony,Sony M9,Japan,751.44,3.2,1515,8,512,4500.0,64.0,6.3,204.0,9,2025,1,0,1,1,66.95
MOB_01039,LG,LG X11,South Korea,230.54,3.45,2632,4,128,4500.0,16.0,5.5,242.0,5,2023,0,0,0,0,84.09
MOB_00207,Xiaomi,Xiaomi X3,China,420.57,2.89,3104,8,128,4500.0,16.0,6.5,165.0,4,2020,1,0,1,0,80.78
MOB_00393,Google,Google Neo18,USA,779.81,4.02,2659,6,128,5000.0,64.0,6.7,184.0,7,2024,1,1,1,1,92.29
MOB_00795,Nokia,Nokia X3,Finland,239.82,2.87,1988,6,64,4000.0,12.0,6.3,163.0,3,2024,0,0,1,0,63.36
MOB_00871,Sony,Sony Lite9,Japan,768.2,3.76,3071,6,512,4500.0,64.0,6.3,182.0,6,2023,1,1,1,1,86.27
MOB_00398,Huawei,Huawei Max3,China,820.87,3.37,2841,12,128,4500.0,108.0,6.3,,9,2025,1,1,1,1,84.23
MOB_00767,Nokia,Nokia Pro16,Finland,316.51,3.63,618,8,64,,48.0,6.5,171.0,5,2021,1,0,1,0,59.89
MOB_01108,HTC,HTC Neo20,Taiwan,205.53,3.01,4223,3,32,,8.0,5.5,177.0,4,2019,0,0,1,0,88.71
MOB_01029,LG,LG Pro12,South Korea,252.91,3.31,4138,8,128,4000.0,32.0,6.3,205.0,7,2025,0,0,1,0,95.4
MOB_00643,Realme,Realme Max19,China,,3.19,1122,6,128,4000.0,64.0,6.1,191.0,4,2025,1,0,1,0,52.41
MOB_00613,Realme,Realme Neo11,China,408.74,3.43,374,6,64,4500.0,48.0,6.5,216.0,7,2024,1,0,1,0,54.54
MOB_00961,Asus,Asus Max16,Taiwan,678.88,3.01,2846,12,256,4000.0,32.0,6.7,184.0,6,2022,1,0,1,1,77.35
MOB_00726,Motorola,Motorola Ultra19,USA,337.75,3.62,4722,8,64,5000.0,48.0,6.5,199.0,4,2023,1,0,1,0,100.0
MOB_00684,Realme,Realme Pro6,China,323.26,3.49,4222,8,256,3500.0,32.0,6.3,199.0,7,2022,1,0,1,0,89.9
MOB_00099,Apple,Apple Max15,USA,1375.54,3.85,1123,8,1024,4000.0,108.0,6.8,226.0,9,2020,0,1,1,1,69.75
MOB_00805,Nokia,Nokia S10,Finland,166.56,3.33,1895,3,32,3000.0,32.0,6.3,233.0,4,2022,0,0,0,0,67.64
MOB_00407,Huawei,Huawei Ultra18,China,342.09,4.08,690,8,256,4500.0,64.0,6.5,216.0,4,2020,1,0,1,0,69.08
MOB_00503,Oppo,Oppo Neo20,China,543.43,4.08,4942,12,256,5000.0,108.0,6.7,182.0,6,2019,1,0,1,1,100.0
MOB_01072,LG,LG Neo16,South Korea,610.47,3.87,3930,12,256,5000.0,32.0,6.5,154.0,8,2022,1,1,0,0,98.57
MOB_01057,LG,LG S18,South Korea,501.5,3.82,1475,8,512,5000.0,64.0,6.5,224.0,9,2021,1,1,1,1,67.04
MOB_00930,Asus,Asus Lite4,Taiwan,781.46,3.92,4851,12,256,4000.0,64.0,6.7,198.0,6,2019,0,1,1,1,100.0
MOB_00780,Nokia,Nokia S11,Finland,176.34,3.8,3629,3,64,4500.0,12.0,6.0,162.0,3,2023,0,0,0,0,91.93
MOB_00201,Xiaomi,Xiaomi M3,China,606.18,3.16,734,6,512,5000.0,48.0,6.5,189.0,6,2023,1,1,1,1,51.74
MOB_00135,Samsung,Samsung Ultra14,South Korea,535.39,3.62,944,12,256,5000.0,64.0,6.3,228.0,7,2020,0,1,1,0,64.39
MOB_01052,LG,LG Plus4,South Korea,632.2,3.45,233,8,128,4500.0,108.0,6.7,188.0,6,2019,1,0,1,1,59.71
MOB_00041,Apple,Apple Lite20,USA,,4.11,3124,8,1024,4000.0,108.0,6.8,200.0,10,2020,0,1,1,0,94.68
MOB_01018,LG,LG Pro11,South Korea,732.28,,1500,6,128,4000.0,48.0,6.3,197.0,6,2020,1,0,0,0,92.1
MOB_00231,Xiaomi,Xiaomi A18,China,536.12,,1401,12,256,5000.0,32.0,6.5,227.0,9,2020,0,1,1,1,83.04
MOB_00379,Google,Google Lite11,USA,941.08,4.4,1264,12,1024,4500.0,48.0,6.5,157.0,10,2021,0,1,1,1,79.56
MOB_00289,OnePlus,OnePlus Ultra10,China,667.42,3.89,4847,12,512,5000.0,32.0,6.7,155.0,6,2021,1,0,1,1,100.0
MOB_00419,Huawei,Huawei Lite15,China,592.63,4.42,3582,12,256,4000.0,48.0,6.7,177.0,6,2022,1,0,0,1,97.13
MOB_00392,Google,Google Pro20,USA,879.25,3.95,2397,12,128,4500.0,48.0,6.3,,8,2025,1,0,1,0,86.27
MOB_00593,Vivo,Vivo A13,China,320.83,3.1,2755,8,64,3500.0,32.0,6.1,222.0,7,2022,1,0,1,0,78.75
MOB_01087,LG,LG X7,South Korea,267.72,3.37,930,6,64,3500.0,16.0,6.3,220.0,6,2020,0,0,1,0,60.61
MOB_00648,Realme,Realme S14,China,158.06,3.23,824,6,128,4500.0,16.0,6.3,225.0,3,2022,0,0,0,0,56.2
MOB_00521,Oppo,Oppo Pro7,China,,4.47,767,12,256,5000.0,108.0,6.5,166.0,7,2019,0,1,1,0,72.43
MOB_00065,Apple,Apple Max6,USA,1054.94,4.24,509,16,512,4000.0,48.0,6.7,187.0,9,2021,1,0,1,1,66.17
MOB_00015,Apple,Apple X6,USA,1038.86,3.96,3348,12,1024,4000.0,48.0,6.5,243.0,9,2025,1,0,1,1,91.42
MOB_01065,LG,LG S1,South Korea,170.18,3.49,4859,6,64,4500.0,8.0,6.0,229.0,4,2024,0,0,0,0,100.0
MOB_00493,Oppo,Oppo Pro2,China,472.87,3.5,3023,6,256,4000.0,48.0,6.1,210.0,6,2025,1,0,1,1,76.94
MOB_00380,Google,Google M12,USA,960.19,,2379,8,256,5500.0,64.0,6.5,228.0,10,2024,1,1,1,1,85.19
MOB_00188,Samsung,Samsung Plus5,South Korea,656.02,4.66,830,12,256,4500.0,64.0,6.7,167.0,9,2019,1,1,1,1,74.36
MOB_00764,Nokia,Nokia Pro2,Finland,249.46,3.95,458,4,128,4500.0,8.0,6.3,232.0,3,2019,0,0,1,0,71.55
MOB_00217,Xiaomi,Xiaomi S1,China,798.15,3.69,2766,6,512,4500.0,,6.3,,6,2022,0,1,1,1,86.6
MOB_00792,Nokia,Nokia Max9,Finland,191.63,2.79,1290,6,128,4500.0,8.0,5.5,195.0,4,2022,0,0,0,0,55.06
MOB_01077,LG,LG Neo13,South Korea,793.41,3.81,3437,6,512,4000.0,48.0,6.7,230.0,8,2020,1,1,1,0,92.67
MOB_00879,Sony,Sony M7,Japan,464.69,3.45,4334,6,256,4500.0,48.0,6.5,207.0,5,2019,1,0,1,0,99.85
MOB_00338,Google,Google Lite13,USA,892.86,3.24,707,8,256,4500.0,32.0,6.5,246.0,7,2019,1,1,1,0,51.78
MOB_00720,Motorola,Motorola Ultra12,USA,588.72,4.0,912,6,512,4000.0,32.0,6.3,187.0,9,2020,1,1,1,1,72.79
MOB_00296,OnePlus,OnePlus Pro19,China,487.89,3.53,1659,8,64,4500.0,32.0,6.5,183.0,4,2024,0,0,0,1,67.15
MOB_01017,LG,LG Neo17,South Korea,609.73,3.99,1630,6,256,5000.0,64.0,6.7,212.0,8,2021,0,1,1,1,78.68
MOB_00456,Huawei,Huawei Lite6,China,,3.68,3700,6,256,,64.0,6.5,221.0,6,2020,1,1,1,1,93.3
MOB_00816,Nokia,Nokia M14,Finland,90.02,3.39,1823,4,32,4000.0,16.0,6.3,246.0,2,2021,0,0,0,0,64.85
MOB_00270,OnePlus,OnePlus Pro8,China,601.72,4.2,4999,6,512,5000.0,32.0,6.3,229.0,8,2023,1,1,1,1,100.0
MOB_00996,Asus,Asus Plus11,Taiwan,469.23,3.82,4940,8,128,5000.0,32.0,6.3,248.0,4,2024,1,0,1,0,100.0
MOB_00202,Xiaomi,Xiaomi Max4,China,351.61,3.5,756,6,256,,16.0,6.1,205.0,4,2022,1,0,0,0,60.29
MOB_00162,Samsung,Samsung Plus7,South Korea,823.61,3.47,4144,12,128,5000.0,48.0,6.3,205.0,8,2023,1,1,1,1,100.0
MOB_00730,Motorola,Motorola A20,USA,424.46,4.02,4493,6,128,5000.0,48.0,6.3,204.0,6,2019,1,0,1,1,100.0
MOB_00402,Huawei,Huawei Lite1,China,1190.29,,561,16,256,5500.0,64.0,6.7,197.0,10,2019,0,1,1,0,66.9
MOB_00703,Motorola,Motorola Plus8,USA,,3.6,1230,4,64,3500.0,16.0,6.0,220.0,5,2020,0,0,0,0,62.52
MOB_01130,HTC,HTC X15,Taiwan,682.07,2.76,2380,12,512,4500.0,108.0,6.3,192.0,6,2022,1,1,0,1,66.19
MOB_00566,Vivo,Vivo X18,China,308.8,3.63,4287,8,256,,64.0,6.3,247.0,4,2024,1,0,1,0,99.43
MOB_01022,LG,LG Plus6,South Korea,243.53,2.99,670,6,128,3500.0,8.0,6.3,174.0,3,2025,0,0,1,0,52.31
MOB_01026,LG,LG S15,South Korea,504.85,4.13,2940,12,128,4000.0,48.0,6.3,202.0,9,2022,1,1,1,1,87.01
MOB_01105,HTC,HTC S15,Taiwan,587.54,3.67,2523,6,256,5000.0,48.0,6.7,200.0,7,2020,0,0,1,1,80.28
MOB_00206,Xiaomi,Xiaomi Neo8,China,179.89,3.48,4579,4,64,3500.0,12.0,5.5,241.0,5,2020,0,0,0,0,92.37
MOB_00035,Apple,Apple X14,USA,1051.9,4.34,2669,16,512,4500.0,108.0,6.7,219.0,8,2020,0,1,1,0,88.56
MOB_00776,Nokia,Nokia Neo1,Finland,84.99,3.16,4050,3,32,4000.0,8.0,5.5,189.0,2,2022,0,0,0,0,86.88
MOB_00509,Oppo,Oppo M6,China,374.8,3.24,4217,4,128,4000.0,32.0,6.5,184.0,5,2023,1,0,0,0,88.35
MOB_00559,Vivo,Vivo Max14,China,278.99,4.46,66,8,128,3500.0,32.0,6.5,,7,2019,0,0,1,0,67.27
MOB_00092,Apple,Apple Neo5,USA,857.82,3.37,4097,12,128,5000.0,32.0,6.3,209.0,9,2024,1,1,1,1,93.93
MOB_00898,Sony,Sony S20,Japan,922.81,4.29,2384,8,512,4000.0,200.0,6.5,184.0,8,2022,1,1,1,0,84.43
MOB_00565,Vivo,Vivo X14,China,270.17,,3548,8,64,4500.0,64.0,6.1,232.0,4,2025,0,0,1,0,89.17
MOB_00777,Nokia,Nokia M3,Finland,95.97,2.85,2267,3,64,4000.0,12.0,5.5,168.0,3,2022,0,0,0,0,61.29
MOB_00242,Xiaomi,Xiaomi X16,China,237.35,2.56,3464,6,64,4000.0,16.0,6.3,227.0,2,2020,0,0,1,0,74.06
MOB_00014,Apple,Apple X12,USA,890.4,3.34,4727,12,256,4000.0,48.0,6.7,223.0,9,2020,1,1,1,0,99.25
MOB_00316,OnePlus,OnePlus M9,China,402.33,2.82,2460,4,128,,16.0,6.5,193.0,4,2025,1,0,1,1,74.55
